match_id,elapsed_time,set_no,p1_games,p2_games,set_victor,game_no,game_victor,point_no,point_victor,server,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,p1_distance_run,p2_distance_run,rally_count,serve_width,serve_depth,return_depth,p1_sets,p2_sets,p1_score,p2_score
2018-ausopen-XD304,,2,1,1,0,15,0,81,2,1,195,,40,30,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,23,23,40,40
2018-ausopen-XD304,,2,1,1,0,15,0,82,1,1,158,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,23,23,A,40
2018-ausopen-XD304,,2,1,1,0,16,0,83,2,2,146,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,9,,,,23,23,A,A
2018-ausopen-XD304,,2,1,1,0,16,0,84,2,2,153,,0,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,23,23,A,A
2018-ausopen-XD304,,2,1,2,0,16,0,85,2,2,151,,0,40,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,23,23,0,0
2018-ausopen-XD304,,2,1,2,0,16,0,86,2,2,148,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,0,15
2018-ausopen-XD304,,2,1,2,0,17,0,87,2,1,146,,0,15,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,23,23,0,30
2018-ausopen-XD304,,2,1,2,0,17,0,88,1,1,155,,15,15,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,15,30
2018-ausopen-XD304,,2,1,2,0,17,0,89,1,1,157,,30,15,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,23,23,30,30
2018-ausopen-XD304,,2,1,2,0,17,0,90,2,1,124,,30,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,8,,,,23,23,30,40
2018-ausopen-XD304,,2,1,2,0,17,0,91,1,1,154,,40,30,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,40,40
2018-ausopen-XD304,,2,1,2,0,17,0,92,1,1,146,,0,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,A,40
2018-ausopen-XD304,,2,1,2,0,18,0,93,2,2,183,,0,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,23,23,A,A
2018-ausopen-XD304,,2,1,2,0,18,0,94,1,2,170,,15,15,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,23,23,A,A
2018-ausopen-XD304,,2,2,2,0,18,0,95,1,2,174,,30,15,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,23,23,0,0
2018-ausopen-XD304,,2,2,2,0,18,0,96,2,2,173,,30,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,23,23,0,15
2018-ausopen-XD304,,2,2,2,0,18,0,97,2,2,175,,30,40,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,0,30
2018-ausopen-XD304,,2,2,2,0,18,0,98,1,2,178,,40,40,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,8,,,,23,23,15,30
2018-ausopen-XD304,,2,2,2,0,18,0,99,2,2,179,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,23,23,15,40
2018-ausopen-XD304,,2,2,2,0,19,0,100,1,1,179,,15,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,23,23,30,40
2018-ausopen-XD304,,2,2,2,0,19,0,101,1,1,143,,30,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,5,,,,23,23,40,40
2018-ausopen-XD304,,2,2,2,0,19,0,102,1,1,161,,40,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,7,,,,23,23,A,40
2018-ausopen-XD304,,2,3,2,0,19,1,103,1,1,202,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,0,0
2018-ausopen-XD304,,2,3,2,0,20,0,104,2,2,164,,0,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,23,23,0,15
2018-ausopen-XD304,,2,3,2,0,20,0,105,2,2,161,,0,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,0,30
2018-ausopen-XD304,,2,3,2,0,20,0,106,1,2,149,,15,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,23,23,15,30
2018-ausopen-XD304,,2,3,2,0,20,0,107,1,2,119,,30,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,6,,,,23,23,30,30
2018-ausopen-XD304,,2,3,2,0,20,0,108,2,2,144,,30,40,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,23,23,30,40
2018-ausopen-XD304,,2,3,3,0,20,2,109,2,2,164,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,0,0
2018-ausopen-XD304,,2,3,3,0,21,0,110,1,1,115,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,23,23,15,0
2018-ausopen-XD304,,2,3,3,0,21,0,111,2,1,169,,15,15,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,23,23,15,15
2018-ausopen-XD304,,2,3,3,0,21,0,112,2,1,178,,15,30,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,23,23,15,30
2018-ausopen-XD304,,2,3,3,0,21,0,113,1,1,140,,30,30,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,23,23,30,30
2018-ausopen-XD304,,2,3,3,0,21,0,114,1,1,152,,40,30,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,40,30
2018-ausopen-XD304,,2,3,3,0,21,0,115,2,1,145,,40,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,6,,,,23,23,40,40
2018-ausopen-XD304,,2,3,3,0,21,0,116,1,1,155,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,23,23,A,40
2018-ausopen-XD304,,2,4,3,0,22,0,117,1,2,189,,1,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,8,,,,23,23,0,0
2018-ausopen-XD304,,2,4,3,0,22,0,118,1,1,184,,2,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,15,0
2018-ausopen-XD304,,2,4,3,0,22,0,119,1,1,203,,3,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,23,23,30,0
2018-ausopen-XD304,,2,4,3,0,22,0,120,1,2,131,,4,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,23,23,40,0
2018-ausopen-XD304,,2,5,3,0,22,0,121,1,2,155,,5,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,23,23,0,0
2018-ausopen-XD304,,2,5,3,0,22,0,122,1,1,117,,6,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,23,23,15,0
2018-ausopen-XD304,,2,5,3,0,22,0,123,1,1,177,,7,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,23,23,30,0
2018-ausopen-XD401,,1,5,3,0,1,0,1,2,2,169,,0,15,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,23,23,30,15
2018-ausopen-XD401,,1,5,3,0,1,0,2,2,2,191,,0,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,30,30
2018-ausopen-XD401,,1,5,3,0,1,0,3,1,2,157,,15,30,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,23,23,40,30
2018-ausopen-XD401,,1,5,3,0,1,0,4,2,2,157,,15,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,23,23,40,40
2018-ausopen-XD401,,1,5,3,0,1,0,5,1,2,130,,30,40,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,23,23,A,40
2018-ausopen-XD401,,1,5,3,0,1,0,6,2,2,127,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,5,,,,23,23,A,A
2018-ausopen-XD401,,1,5,3,0,2,0,7,2,1,197,,0,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,23,23,A,A
2018-ausopen-XD401,,1,5,3,0,2,0,8,1,1,188,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,23,23,A,A
2018-ausopen-XD401,,1,5,3,0,2,0,9,1,1,155,,30,15,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,23,23,A,A
2018-ausopen-XD401,,1,0,0,0,2,0,10,1,1,164,,40,15,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,23,0,0
2018-ausopen-XD401,,1,0,0,0,2,0,11,1,1,198,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,15,0
2018-ausopen-XD401,,1,0,0,0,3,0,12,2,2,172,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,23,15,15
2018-ausopen-XD401,,1,0,0,0,3,0,13,1,2,134,,15,15,,,,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,24,23,30,15
2018-ausopen-XD401,,1,0,0,0,3,0,14,2,2,166,,15,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,30,30
2018-ausopen-XD401,,1,0,0,0,3,0,15,2,2,140,,15,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,30,40
2018-ausopen-XD401,,1,0,1,0,3,2,16,2,2,169,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,0,0
2018-ausopen-XD401,,1,0,1,0,4,0,17,1,1,114,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,24,23,15,0
2018-ausopen-XD401,,1,0,1,0,4,0,18,2,1,130,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,24,23,15,15
2018-ausopen-XD401,,1,0,1,0,4,0,19,1,1,132,,30,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,23,30,15
2018-ausopen-XD401,,1,0,1,0,4,0,20,2,1,105,,30,30,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,24,23,30,30
2018-ausopen-XD401,,1,0,1,0,4,0,21,2,1,137,,30,40,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,24,23,30,40
2018-ausopen-XD401,,1,0,2,0,4,2,22,2,1,141,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,6,,,,24,23,0,0
2018-ausopen-XD401,,1,0,2,0,5,0,23,2,2,198,,0,15,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,24,23,0,15
2018-ausopen-XD401,,1,0,2,0,5,0,24,2,2,134,,0,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,24,23,0,30
2018-ausopen-XD401,,1,0,2,0,5,0,25,2,2,164,,0,40,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,24,23,0,40
2018-ausopen-XD401,,1,0,3,0,5,2,26,2,2,199,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,0,0
2018-ausopen-XD401,,1,0,3,0,6,0,27,1,1,164,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,24,23,15,0
2018-ausopen-XD401,,1,0,3,0,6,0,28,1,1,170,,30,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,24,23,30,0
2018-ausopen-XD401,,1,0,3,0,6,0,29,1,1,198,,40,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,40,0
2018-ausopen-XD401,,1,0,3,0,6,0,30,2,1,162,,40,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,24,23,40,15
2018-ausopen-XD401,,1,1,3,0,6,1,31,1,1,200,,0,0,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,24,23,0,0
2018-ausopen-XD401,,1,1,3,0,7,0,32,2,2,174,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,23,0,15
2018-ausopen-XD401,,1,1,3,0,7,0,33,2,2,172,,0,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,9,,,,24,23,0,30
2018-ausopen-XD401,,1,1,3,0,7,0,34,1,2,152,,15,30,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,6,,,,24,23,15,30
2018-ausopen-XD401,,1,1,3,0,7,0,35,1,2,133,,30,30,,,,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,24,23,30,30
2018-ausopen-XD401,,1,1,3,0,7,0,36,1,2,167,,40,30,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,24,23,40,30
2018-ausopen-XD401,,1,2,3,0,7,1,37,1,2,171,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,24,23,0,0
2018-ausopen-XD401,,1,2,3,0,8,0,38,1,1,137,,15,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,23,15,0
2018-ausopen-XD401,,1,2,3,0,8,0,39,1,1,120,,30,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,23,30,0
2018-ausopen-XD401,,1,2,3,0,8,0,40,1,1,130,,40,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,24,23,40,0
2018-ausopen-XD401,,1,3,3,0,8,1,41,1,1,124,,0,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,23,0,0
2018-ausopen-XD401,,1,3,3,0,9,0,42,2,2,191,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,23,0,15
2018-ausopen-XD401,,1,3,3,0,9,0,43,2,2,128,,0,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,24,23,0,30
2018-ausopen-XD401,,1,3,3,0,9,0,44,2,2,185,,0,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,0,40
2018-ausopen-XD401,,1,3,4,0,9,2,45,2,2,134,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,24,23,0,0
2018-ausopen-XD401,,1,3,4,0,10,0,46,1,1,181,,15,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,23,15,0
2018-ausopen-XD401,,1,3,4,0,10,0,47,1,1,161,,30,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,24,23,30,0
2018-ausopen-XD401,,1,3,4,0,10,0,48,1,1,194,,40,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,40,0
2018-ausopen-XD401,,1,4,4,0,10,1,49,1,1,162,,0,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,3,,,,24,23,0,0
2018-ausopen-XD401,,1,4,4,0,11,0,50,1,2,158,,15,0,,,,,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,24,23,15,0
2018-ausopen-XD401,,1,4,4,0,11,0,51,2,2,157,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,7,,,,24,23,15,15
2018-ausopen-XD401,,1,4,4,0,11,0,52,2,2,167,,15,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,7,,,,24,23,15,30
2018-ausopen-XD401,,1,4,4,0,11,0,53,2,2,172,,15,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,15,40
2018-ausopen-XD401,,1,4,4,0,11,0,54,1,2,145,,30,40,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,24,23,30,40
2018-ausopen-XD401,,1,4,5,0,11,2,55,2,2,119,,0,0,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,7,,,,24,23,0,0
2018-ausopen-XD401,,1,4,5,0,12,0,56,2,1,118,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,6,,,,24,23,0,15
2018-ausopen-XD401,,1,4,5,0,12,0,57,1,1,127,,15,15,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,15,15
2018-ausopen-XD401,,1,4,5,0,12,0,58,2,1,119,,15,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,24,23,15,30
2018-ausopen-XD401,,1,4,5,0,12,0,59,2,1,124,,15,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,8,,,,24,23,15,40
2018-ausopen-XD401,,1,4,5,0,12,0,60,1,1,137,,30,40,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,30,40
2018-ausopen-XD401,,1,4,5,0,12,0,61,1,1,142,,40,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,23,40,40
2018-ausopen-XD401,,1,4,5,0,12,0,62,2,1,145,,0,0,,,,,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,24,23,40,A
2018-ausopen-XD401,,2,0,0,0,13,0,63,2,2,203,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,24,0,0
2018-ausopen-XD401,,2,0,0,0,13,0,64,1,2,129,,15,15,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,24,24,15,0
2018-ausopen-XD401,,2,0,0,0,13,0,65,2,2,147,,15,30,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,1,,,,24,24,15,15
2018-ausopen-XD401,,2,0,0,0,13,0,66,2,2,201,,15,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,24,15,30
2018-ausopen-XD401,,2,0,0,0,13,0,67,2,2,202,,0,0,,,,,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,24,24,15,40
2018-ausopen-XD401,,2,0,1,0,14,0,68,2,1,147,,0,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,4,,,,24,24,0,0
2018-ausopen-XD401,,2,0,1,0,14,0,69,1,1,173,,15,15,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,24,15,0
2018-ausopen-XD401,,2,0,1,0,14,0,70,1,1,198,,30,15,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,24,30,0
2018-ausopen-XD401,,2,0,1,0,14,0,71,1,1,196,,40,15,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,24,40,0
2018-ausopen-XD401,,2,1,1,0,14,1,72,1,1,201,,0,0,,,,,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,,,,24,24,0,0
2018-ausopen-XD401,,2,1,1,0,15,0,73,1,2,165,,15,0,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,6,,,,24,24,15,0
2018-ausopen-XD401,,2,1,1,0,15,0,74,1,2,129,,30,0,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,2,,,,24,24,30,0
2018-ausopen-XD401,,2,1,1,0,15,0,75,2,2,164,,30,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,3,,,,24,24,30,15
2018-ausopen-XD401,,2,1,1,0,15,0,76,2,2,126,,30,30,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,5,,,,24,24,30,30
2018-ausopen-XD401,,2,1,1,0,15,0,77,1,2,156,,40,30,,,,,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,24,24,40,30
2018-ausopen-XD401,,2,1,1,0,15,0,78,2,2,163,,40,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,24,40,40
2018-ausopen-XD401,,2,1,1,0,15,0,79,2,2,165,,0,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,5,,,,24,24,40,A
2018-ausopen-XD401,,2,1,1,0,16,0,80,1,1,138,,15,0,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,7,,,,24,24,A,A
2018-ausopen-XD401,,2,1,1,0,16,0,81,2,1,124,,15,15,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,4,,,,24,24,A,A
2018-ausopen-XD401,,2,1,2,0,16,0,82,2,1,125,,15,30,,,,,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,0,,,,24,24,0,0
2018-ausopen-XD401,,2,1,2,0,16,0,83,2,1,144,,15,40,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,2,,,,24,24,0,15
2018-ausopen-XD401,,2,1,2,0,16,0,84,1,1,146,,30,40,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,24,24,15,15
